User_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status
1004419,F,50,12,C,4+,0
1004420,M,30,15,C,3,1
1004421,M,49,0,B,0,1
1004422,M,27,5,A,1,1
1004423,M,24,4,C,1,0
1004424,M,34,7,A,2,0
1004425,M,43,7,B,1,0
1004426,M,48,17,C,4+,1
1004427,M,20,0,C,0,0
1004428,M,35,14,C,3,1
1004429,M,26,5,C,1,1
1004430,F,34,0,B,1,0
1004431,M,15,14,C,4+,0
1004432,M,31,12,C,1,0
1004433,M,35,0,B,1,1
1004434,F,45,7,A,1,0
1004435,M,35,7,C,1,0
1004436,M,30,12,C,1,0
1004437,F,37,5,B,1,0
1004438,M,55,0,C,2,0
1004439,M,40,6,C,2,0
1004440,M,41,1,C,1,1
1004441,M,18,4,A,3,0
1004442,M,55,15,B,1,1
1004443,M,74,2,C,1,1
1004444,F,35,12,C,1,0
1004445,M,30,3,A,4+,0
1004446,M,20,18,B,1,1
1004447,M,48,5,B,0,1
1004448,M,31,14,A,0,0
1004449,M,28,12,C,4+,1
1004450,M,26,15,A,1,1
1004451,M,28,14,B,2,1
1004452,F,29,7,B,2,1
1004453,M,45,0,C,3,0
1004454,M,33,20,C,1,0
1004455,M,43,7,B,1,0
1004456,F,45,2,C,4+,0
1004457,M,43,14,C,1,0
1004458,F,33,4,B,1,0
1004459,M,30,1,C,4+,0
1004460,M,32,14,C,4+,0
1004461,M,30,20,C,3,0
1004462,F,30,0,B,1,0
1004463,M,54,7,C,2,1
1004464,F,53,1,C,1,0
1004465,M,23,4,A,1,1
1004466,M,43,11,B,3,0
1004467,F,51,6,C,2,1
1004468,F,42,7,C,2,1
1004469,F,46,12,A,3,1
1004470,M,45,12,C,3,1
1004471,M,33,6,A,1,0
1004472,F,46,16,B,0,1
1004473,M,45,1,B,3,0
1004474,M,41,7,C,1,0
1004475,M,23,4,C,1,1
1004476,M,47,1,C,0,1
1004477,M,33,7,C,2,0
1004478,M,15,12,A,1,0
1004479,M,53,13,C,2,1
1004480,M,31,0,B,1,0
1004481,M,27,18,C,2,1
1004482,F,36,1,A,1,0
1004483,F,34,6,B,4+,0
1004484,F,26,17,C,1,0
1004485,M,34,4,C,1,0
1004486,M,43,8,C,1,0
1004487,M,31,7,C,1,0
1004488,M,39,7,B,1,0
1004489,M,23,4,B,1,0
1004490,M,44,5,B,1,0
1004491,M,21,4,C,3,0
1004492,M,61,13,C,1,0
1004493,F,15,10,A,1,0
1004494,M,47,0,C,2,1
1004495,M,24,4,C,1,1
1004496,M,48,2,C,4+,0
1004497,M,54,0,B,3,1
1004498,M,52,7,C,1,1
1004499,M,31,6,C,1,0
1004500,M,54,7,C,3,0
1004501,M,27,17,A,1,1
1004502,M,51,0,C,1,1
1004503,M,67,1,C,2,1
1004504,F,28,0,C,3,1
1004505,M,54,7,C,1,0
1004506,M,52,16,B,2,0
1004507,M,22,4,B,1,1
1004508,M,27,20,A,2,0
1004509,M,32,7,C,0,1
1004510,M,50,7,A,4+,1
1004511,M,38,7,C,2,0
1004512,M,34,1,C,1,1
1004513,M,55,0,C,0,1
1004514,M,21,3,C,2,1
1004515,M,69,13,C,1,0
1004516,M,25,4,C,1,1
1004517,F,18,1,A,0,1
1004518,M,31,0,C,4+,0
1004519,M,53,7,C,0,0
1004520,M,32,4,C,1,1
1004521,M,45,12,B,1,0
1004522,M,48,1,C,0,1
1004524,M,35,2,A,2,1
1004525,M,27,14,B,1,0
1004526,M,26,20,B,2,1
1004527,M,25,0,C,4+,1
1004528,M,30,14,C,1,0
1004529,M,43,6,C,2,0
1004530,F,43,1,A,1,0
1004531,M,18,4,C,2,0
1004532,M,34,7,A,2,0
1004533,M,28,12,C,0,0
1004534,M,23,4,C,1,0
1004535,M,19,19,B,1,0
1004536,M,18,12,B,1,0
1004537,F,48,1,C,0,0
1004538,M,30,12,C,1,1
1004539,M,44,19,C,0,0
1004540,F,28,14,C,1,1
1004541,M,15,10,B,1,0
1004542,M,36,0,C,1,0
1004543,M,31,2,A,0,0
1004544,M,57,1,A,0,1
1004545,M,29,16,C,1,1
1004546,M,27,7,C,1,1
1004547,M,18,12,A,1,0
1004548,M,24,2,A,4+,0
1004549,F,17,10,C,1,0
1004550,M,25,16,C,1,0
1004551,M,25,12,B,3,1
1004552,M,33,0,C,1,1
1004553,F,38,16,C,2,0
1004554,F,33,9,C,3,1
1004555,F,25,9,C,1,1
1004556,M,49,16,C,4+,0
1004557,M,27,14,A,3,0
1004558,M,38,14,C,1,0
1004559,M,28,7,B,3,0
1004560,M,34,0,C,1,0
1004561,F,26,9,C,2,1
1004562,M,40,10,A,1,1
1004563,F,27,6,A,0,1
1004564,M,44,12,C,1,1
1004565,M,42,14,C,1,1
1004566,M,40,17,C,1,0
1004567,M,25,4,A,0,0
1004568,F,34,4,B,2,1
1004569,M,26,0,C,2,0
1004570,M,50,17,C,0,1
1004571,M,40,7,C,2,1
1004572,F,15,10,C,0,0
1004573,M,53,16,C,1,1
1004574,M,31,4,A,1,1
1004575,F,15,10,C,2,0
1004576,F,33,7,C,4+,1
1004577,M,36,7,C,0,1
1004578,M,28,0,A,4+,0
1004579,F,18,4,B,1,1
1004580,F,61,13,C,0,1
1004581,M,32,1,C,2,1
1004582,F,33,0,A,4+,1
1004583,M,52,1,C,4+,1
1004584,F,48,0,C,1,0
1004585,M,36,7,C,3,0
1004586,M,33,4,C,4+,0
1004587,M,40,14,C,0,1
1004588,F,33,4,C,0,0
1004589,M,29,17,A,0,0
1004590,F,23,20,A,4+,0
1004591,M,35,15,A,3,0
1004592,M,22,4,A,3,0
1004593,F,47,1,B,0,1
1004594,M,43,16,B,2,0
1004595,M,31,18,C,4+,1
1004596,F,19,4,B,1,0
1004597,F,33,4,B,1,1
1004598,F,45,3,C,0,1
1004599,F,41,0,C,0,1
1004600,M,29,0,C,2,1
1004601,M,37,14,C,0,0
1004602,M,39,7,B,2,0
1004603,F,39,2,C,2,1
1004604,M,26,15,C,1,1
1004606,F,15,10,B,2,0
1004607,M,27,0,B,4+,0
1004608,F,28,0,B,3,0
1004609,F,31,4,B,0,0
1004610,F,29,4,B,1,0
1004611,F,25,4,A,2,0
1004612,F,21,4,B,2,1
1004613,M,35,12,C,4+,0
1004614,F,50,1,B,1,0
1004615,M,27,17,C,1,1
1004616,M,33,20,C,4+,0
1004617,F,29,6,C,0,0
1004618,M,28,14,B,1,1
1004619,F,35,1,B,4+,1
1004620,F,19,17,B,1,1
1004621,M,26,4,C,2,1
1004622,M,26,12,C,0,0
1004623,M,34,16,B,0,0
1004624,M,30,12,C,2,0
1004625,M,26,7,C,0,0
1004626,M,34,14,B,4+,0
1004627,M,61,1,C,1,1
1004628,F,67,6,C,4+,1
1004629,F,25,4,C,2,0
1004630,F,28,4,C,1,1
1004631,M,22,4,A,1,0
1004632,M,28,0,C,0,0
1004633,M,15,0,B,1,0
1004634,M,55,20,B,1,1
1004635,M,20,4,B,2,0
1004636,M,21,2,B,2,1
1004637,F,37,9,B,0,1
1004638,M,28,4,B,1,0
1004639,M,36,11,B,2,0
1004640,M,32,4,B,0,1
1004641,M,35,7,C,1,0
1004642,M,26,0,B,4+,1
1004643,M,32,0,A,0,0
1004644,M,55,1,C,4+,0
1004645,F,51,6,C,1,1
1004646,F,35,6,B,2,0
1004647,M,37,20,B,1,1
1004648,M,19,4,C,4+,0
1004649,M,65,13,A,2,1
1004650,M,27,7,C,2,1
1004651,F,48,0,B,4+,0
1004652,F,33,7,B,1,0
1004653,M,41,12,B,3,1
1004654,M,43,20,C,3,0
1004655,F,32,1,A,3,0
1004656,M,28,17,B,4+,0
1004657,M,47,14,C,2,1
1004658,M,33,4,B,3,1
1004659,F,32,14,C,0,0
1004660,F,20,4,B,2,0
1004661,M,50,15,B,4+,1
1004662,F,20,4,B,1,1
1004663,M,33,4,A,0,0
1004664,F,49,7,A,4+,1
1004665,M,40,2,C,4+,0
1004666,M,41,1,A,1,1
1004667,M,35,14,A,1,0
1004668,M,44,14,C,0,1
1004669,M,40,7,C,0,0
1004670,M,40,5,C,2,0
1004671,M,34,12,A,2,0
1004672,M,58,13,B,4+,0
1004673,M,40,16,B,2,1
1004674,F,36,7,C,1,1
1004675,F,18,4,A,2,0
1004676,M,47,14,C,2,1
1004677,M,52,6,C,1,1
1004678,M,43,2,A,1,0
1004679,M,65,13,C,4+,1
1004680,M,45,0,B,3,1
1004681,F,44,15,C,2,0
1004682,M,29,7,B,3,1
1004683,M,33,0,C,0,0
1004685,M,41,1,B,2,1
1004686,M,21,1,C,2,0
1004687,M,45,14,C,0,0
1004688,M,35,9,C,3,1
1004689,M,24,12,B,1,0
1004690,F,15,10,C,3,0
1004691,F,47,17,B,2,1
1004692,F,27,7,C,3,0
1004693,M,22,1,A,1,0
1004694,M,56,7,C,3,1
1004695,M,20,18,C,4+,0
1004696,M,23,12,A,0,0
1004697,M,25,10,C,4+,0
1004698,F,27,6,B,2,1
1004699,F,25,0,C,4+,0
1004701,M,46,17,C,1,1
1004702,M,27,11,C,0,0
1004703,M,32,7,C,1,0
1004704,M,18,20,C,1,0
1004705,F,23,0,C,0,1
1004706,M,32,14,B,4+,1
1004707,M,15,0,C,4+,0
1004708,M,30,0,B,3,0
1004709,M,49,0,C,3,0
1004710,F,39,16,B,2,0
1004711,M,33,17,C,1,1
1004712,M,40,17,C,1,0
1004713,M,26,17,C,1,0
1004714,M,52,1,A,1,1
1004715,M,26,2,B,3,0
1004717,M,48,17,C,4+,1
1004718,M,44,7,C,1,1
1004719,F,36,9,C,4+,0
1004720,M,30,2,C,4+,0
1004721,M,44,11,B,0,0
1004722,M,44,12,B,1,0
1004723,M,38,7,C,1,0
1004724,F,68,6,C,1,1
1004725,M,40,5,A,2,0
1004726,F,44,16,C,2,1
1004727,F,62,0,C,3,0
1004728,M,29,19,B,3,0
1004729,M,55,16,C,1,1
1004730,M,53,11,C,0,1
1004731,M,31,17,B,1,1
1004732,M,31,14,B,2,1
1004733,M,22,18,C,1,0
1004734,M,53,1,B,1,1
1004735,M,50,3,C,3,0
1004736,M,21,20,A,1,1
1004737,M,38,16,C,1,0
1004738,M,73,1,C,1,0
1004739,M,31,3,C,2,0
1004740,F,27,3,C,3,0
1004741,M,36,7,C,1,0
1004742,M,31,3,A,2,0
1004743,M,72,13,C,2,1
1004744,M,53,15,C,1,0
1004745,F,20,4,C,4+,0
1004746,M,52,1,C,3,1
1004747,M,21,4,C,1,0
1004748,M,49,16,B,3,0
1004749,M,47,0,C,1,1
1004750,F,31,0,A,2,0
1004751,M,54,15,C,1,0
1004752,F,21,4,B,1,0
1004753,M,69,1,C,0,1
1004755,F,62,7,C,2,0
1004756,M,56,16,C,4+,0
1004757,M,45,17,C,1,0
1004758,F,69,13,C,1,1
1004759,F,53,0,C,1,1
1004760,M,45,17,C,1,0
1004761,M,20,15,C,1,0
1004762,F,26,14,A,0,1
1004763,M,55,11,C,2,0
1004764,M,15,10,C,0,0
1004765,F,39,16,B,3,1
1004766,M,39,16,A,3,0
1004767,F,42,9,C,2,1
1004768,M,27,4,A,1,1
1004769,M,34,1,C,1,0
1004770,F,40,7,B,1,0
1004771,F,28,4,A,0,0
1004772,M,66,17,C,2,0
1004773,M,46,1,C,4+,1
1004774,M,46,14,C,4+,1
1004775,M,30,17,C,4+,0
1004776,F,26,3,C,1,1
1004777,M,35,2,C,3,0
1004778,M,35,0,C,1,1
1004779,M,50,3,C,2,1
1004780,M,35,12,A,3,0
1004781,F,51,6,C,1,1
1004782,M,47,1,C,2,1
1004783,M,35,0,A,4+,0
1004784,F,43,6,A,1,0
1004785,F,28,14,A,0,1
1004786,M,48,6,B,1,1
1004787,M,15,11,C,1,0
1004788,M,40,7,B,4+,0
1004789,M,43,2,A,0,0
1004790,F,34,2,A,4+,1
1004791,M,25,4,A,2,0
1004792,F,53,7,B,2,0
1004793,F,32,6,B,2,1
1004794,F,44,0,C,0,0
1004795,M,50,16,C,1,0
1004796,M,39,7,A,4+,1
1004797,F,43,17,C,4+,1
1004798,M,33,1,C,4+,0
1004799,F,25,4,C,1,0
1004800,M,20,4,A,1,0
1004801,M,34,4,C,3,0
1004802,M,60,1,B,3,1
1004803,F,32,16,B,4+,0
1004804,F,40,1,B,0,0
1004806,M,29,17,C,2,0
1004807,M,15,2,A,1,0
1004808,M,37,0,A,1,1
1004809,F,55,4,C,1,1
1004810,M,23,12,B,0,0
1004811,M,37,1,C,1,1
1004812,M,20,14,C,2,0
1004813,F,39,9,C,3,1
1004814,M,23,14,B,1,0
1004815,F,55,18,C,0,1
1004817,M,35,1,C,1,0
1004818,F,32,17,C,1,1
1004819,M,37,18,B,1,0
1004820,M,52,11,C,3,1
1004821,M,18,19,C,1,0
1004822,F,44,0,B,4+,0
1004823,M,25,4,B,0,1
1004824,M,30,7,C,2,0
1004825,M,27,17,B,2,0
1004826,M,46,12,C,1,1
1004827,M,45,0,C,0,1
1004828,F,22,20,B,1,0
1004829,M,27,0,B,2,0
1004830,M,15,10,C,0,0
1004831,F,32,1,C,1,0
1004832,M,35,14,C,1,0
1004833,M,42,16,C,4+,0
1004834,F,46,9,C,1,1
1004836,F,50,16,C,3,1
1004837,M,34,5,B,2,0
1004838,M,48,1,C,1,1
1004839,F,55,6,B,4+,1
1004840,F,49,6,C,3,1
1004841,M,32,12,A,4+,0
1004842,F,36,1,C,1,0
1004843,M,59,1,C,2,0
1004844,M,47,7,C,4+,1
1004845,F,35,1,B,3,0
1004846,F,28,2,C,0,0
1004847,M,28,12,B,3,0
1004848,F,41,6,C,3,0
1004849,F,20,4,B,1,0
1004850,F,48,3,C,2,0
1004851,M,25,17,C,2,0
1004852,M,38,0,C,3,1
1004853,M,34,7,C,2,0
1004854,F,54,13,C,4+,1
1004855,M,27,12,B,1,0
1004856,M,35,7,A,1,0
1004857,M,32,14,C,0,0
1004858,M,31,1,C,2,0
1004859,F,21,14,C,2,0
1004860,M,26,2,A,2,0
1004861,M,28,4,C,1,0
1004862,M,27,0,C,0,0
1004863,F,31,9,C,4+,0
1004864,M,20,20,C,3,1
1004865,F,42,14,C,1,1
1004866,M,67,12,C,2,1
1004867,M,26,16,A,3,0
1004868,M,37,17,C,1,1
1004869,F,47,6,C,3,1
1004870,F,42,3,C,1,1
1004871,M,22,12,C,2,0
1004872,M,49,1,C,2,0
1004873,M,75,11,C,1,1
1004874,F,32,4,C,3,0
1004875,M,45,0,C,2,0
1004876,F,40,17,C,1,0
1004877,M,26,4,B,2,0
1004878,M,53,4,B,4+,1
1004879,M,29,3,A,2,0
1004880,F,48,9,C,3,0
1004881,M,48,16,A,3,1
1004882,M,48,11,B,2,1
1004883,F,15,10,C,1,0
1004884,M,40,14,B,1,0
1004885,M,59,1,C,1,0
1004886,F,40,17,C,0,1
1004887,M,18,2,B,1,1
1004888,F,75,0,B,4+,0
1004889,M,22,4,C,3,0
1004890,F,33,1,C,1,0
1004891,M,37,17,C,4+,1
1004892,M,27,12,A,1,0
1004893,M,31,17,C,0,0
1004894,M,37,7,C,1,0
1004895,F,32,3,B,3,0
1004896,M,43,6,C,3,1
1004897,M,40,16,B,3,0
1004898,M,27,1,B,1,1
1004899,M,31,12,B,1,1
1004900,M,26,20,C,4+,1
1004901,M,26,7,C,1,0
1004902,M,37,14,C,4+,1
1004903,M,36,12,C,4+,1
1004904,M,55,15,B,1,1
1004905,F,46,1,C,3,1
1004906,M,55,17,B,1,1
1004907,F,53,7,B,0,1
1004908,M,40,15,C,2,0
1004909,F,45,12,B,2,0
1004910,M,19,12,C,0,0
1004911,F,33,0,A,4+,0
1004912,F,51,20,A,0,1
1004913,F,31,1,C,3,1
1004914,F,29,1,B,4+,0
1004915,M,28,12,B,2,1
1004916,M,21,20,C,4+,0
1004917,M,50,0,C,0,1
1004918,F,22,12,C,1,0
1004919,M,23,0,C,2,0
1004920,M,39,1,B,0,1
1004921,F,29,15,B,3,1
1004922,M,21,17,C,1,0
1004923,M,50,18,C,3,0
1004924,F,38,0,C,1,0
1004925,F,41,6,C,2,0
1004926,M,17,10,C,1,0
1004927,M,46,0,B,4+,0
1004928,F,27,3,A,4+,0
1004929,M,48,1,C,1,1
1004930,M,51,17,C,0,1
1004931,M,51,17,C,3,1
1004933,M,28,15,B,3,0
1004934,F,30,0,A,2,0
1004935,M,45,17,C,3,0
1004936,F,19,4,C,0,0
1004937,M,40,0,C,1,1
1004938,F,23,4,A,3,1
1004939,M,35,7,C,0,1
1004940,F,51,11,B,1,0
1004941,M,59,20,C,2,1
1004942,M,50,12,B,3,1
1004943,F,52,0,C,1,0
1004944,M,52,17,C,2,1
1004945,M,52,0,C,4+,1
1004946,F,45,1,B,1,0
1004947,M,45,17,C,1,1
1004948,M,50,2,A,1,1
1004949,M,20,4,A,4+,0
1004950,M,30,16,A,1,1
1004951,F,45,17,B,3,1
1004952,F,34,14,A,1,1
1004953,M,37,12,B,4+,0
1004954,M,46,0,C,3,1
1004955,M,60,13,C,1,0
1004956,M,38,15,B,1,1
1004957,M,32,2,A,1,1
1004958,M,18,7,B,1,0
1004960,M,72,1,A,4+,0
1004961,M,28,7,C,1,1
1004962,M,27,6,B,1,0
1004963,M,49,17,B,1,1
1004964,M,39,0,A,1,1
1004965,M,15,10,C,1,0
1004966,M,53,14,B,1,1
1004967,M,22,4,C,0,0
1004968,F,51,20,B,2,1
1004969,M,25,19,A,2,0
1004970,F,30,12,C,1,0
1004971,M,39,7,C,1,1
1004972,M,43,0,C,2,0
1004973,F,56,2,C,1,1
1004974,M,42,20,B,3,1
1004975,M,36,0,C,3,0
1004976,M,35,11,C,4+,1
1004977,M,31,4,B,2,0
1004978,M,44,14,A,3,0
1004979,M,45,2,B,1,1
1004980,M,31,1,B,0,0
1004982,M,30,12,C,1,0
1004983,F,46,16,A,1,1
1004984,M,42,0,A,1,1
1004985,M,37,0,C,3,0
1004986,M,25,12,C,0,0
1004987,F,63,8,A,0,0
1004988,M,27,17,A,3,0
1004989,M,30,0,C,2,1
1004990,F,30,4,B,2,1
1004991,F,71,14,C,3,1
1004992,F,30,2,B,2,0
1004993,M,48,17,C,2,0
1004994,M,49,17,B,4+,0
1004995,M,51,20,B,0,1
1004996,M,38,7,A,1,0
1004997,M,15,10,A,1,0
1004998,F,24,4,C,1,1
1004999,F,68,13,B,2,1
1005000,M,32,4,B,4+,0
1005001,F,31,2,B,1,0
1005002,M,33,17,B,1,1
1005003,M,41,12,C,1,0
1005004,F,73,1,C,1,1
1005005,M,47,16,B,2,0
1005006,M,38,3,C,1,0
1005007,F,18,4,B,1,0
1005008,M,31,20,B,1,1
1005009,F,46,16,C,1,1
1005010,M,50,15,B,2,1
1005011,M,21,4,B,1,0
1005012,M,55,15,A,1,1
1005013,M,23,4,C,4+,0
1005014,M,50,0,C,0,1
1005015,M,36,6,B,2,1
1005016,F,40,1,C,2,1
1005017,M,37,12,B,4+,0
1005018,F,57,12,C,1,1
1005019,M,32,7,A,4+,0
1005020,F,72,13,C,2,1
1005021,M,55,6,B,2,1
1005023,M,42,20,A,3,1
1005024,F,47,1,C,1,0
1005025,M,31,20,B,1,0
1005026,M,28,17,B,1,1
1005027,F,29,14,C,1,1
1005028,M,32,12,C,3,1
1005029,M,27,4,C,1,1
1005030,M,25,1,C,1,0
1005031,F,32,4,B,0,0
1005032,M,24,17,A,3,0
1005033,F,65,13,C,1,1
1005034,F,27,15,C,1,1
1005035,F,27,17,B,1,1
1005036,M,36,7,B,1,1
1005037,M,40,12,C,0,1
1005038,M,35,20,B,0,0
1005039,F,45,4,B,2,1
1005040,M,47,12,C,1,1
1005041,F,47,6,C,1,1
1005042,F,22,2,A,4+,1
1005043,F,23,6,C,2,0
1005044,F,37,6,C,0,1
1005045,M,45,0,B,3,1
1005046,M,35,16,A,0,0
1005047,M,46,6,C,1,0
1005048,F,43,7,C,1,1
1005049,M,29,12,B,0,0
1005050,F,20,4,C,1,0
1005051,F,53,7,C,0,0
1005052,M,36,16,C,2,1
1005053,M,30,4,C,3,0
1005054,M,43,2,B,0,0
1005055,F,39,16,A,2,0
1005056,M,46,1,C,1,1
1005057,M,53,7,C,4+,0
1005058,M,63,17,C,0,1
1005059,M,46,16,C,1,1
1005060,M,48,17,C,0,0
1005061,F,23,19,C,2,1
1005062,M,51,16,C,2,1
1005063,F,15,10,B,3,0
1005064,M,19,4,B,0,0
1005065,M,27,14,C,4+,1
1005066,F,30,1,C,4+,1
1005067,M,58,13,B,1,0
1005068,M,45,7,C,2,0
1005069,F,74,0,C,3,1
1005070,M,30,2,A,0,0
1005071,F,29,7,B,2,0
1005072,M,49,17,A,4+,1
1005074,M,15,0,B,2,0
1005075,M,53,6,C,1,1
1005076,M,28,3,B,4+,0
1005077,M,34,2,A,0,0
1005078,M,47,7,C,1,0
1005079,M,34,4,C,0,0
1005080,F,54,12,B,2,1
1005081,F,19,4,B,3,0
1005082,M,40,1,C,4+,0
1005083,M,31,4,B,4+,1
1005084,M,22,4,B,1,0
1005085,M,59,17,C,0,0
1005086,M,26,1,C,0,1
1005087,F,29,6,B,1,1
1005088,M,33,17,C,1,0
1005089,F,44,16,C,2,0
1005090,F,38,19,B,3,1
1005091,M,26,17,B,1,1
1005092,M,58,14,C,1,1
1005094,M,18,10,C,4+,1
1005095,F,44,1,C,1,1
1005096,M,33,11,B,2,0
1005097,M,67,16,C,3,0
1005098,M,55,7,C,4+,1
1005099,M,24,0,B,3,0
1005100,M,55,6,B,1,1
1005101,M,31,0,B,1,1
1005102,M,35,12,C,2,0
1005103,F,37,16,C,1,0
1005104,M,42,20,C,1,0
1005105,M,51,7,C,1,1
1005106,F,38,1,C,3,1
1005107,F,48,0,B,0,0
1005108,F,27,9,B,3,1
1005109,F,46,6,C,2,1
1005110,M,45,15,C,4+,1
1005111,M,42,2,B,1,1
1005112,M,43,13,B,1,0
1005113,M,27,0,A,3,1
1005114,F,15,10,C,2,0
1005115,M,59,12,A,4+,0
1005116,M,36,6,C,0,1
1005117,F,32,0,B,0,0
1005118,M,15,10,B,2,0
1005119,F,30,0,A,3,0
1005120,M,54,7,A,2,0
1005121,M,34,7,C,4+,0
1005122,M,34,0,A,3,0
1005123,M,52,12,C,4+,1
1005124,M,41,2,B,1,0
1005125,M,47,0,A,4+,1
1005126,M,28,11,B,4+,0
1005127,M,46,5,A,0,1
1005128,M,55,7,C,1,1
1005129,M,50,17,B,1,1
1005131,F,31,1,B,3,0
1005132,M,45,7,C,1,1
1005133,M,21,11,B,0,0
1005134,M,30,17,B,2,0
1005135,M,38,7,C,4+,0
1005136,M,26,12,B,1,0
1005137,M,23,18,C,4+,0
1005138,M,35,17,B,0,0
1005139,M,53,16,A,4+,1
1005140,M,35,6,B,2,0
1005141,M,24,17,B,2,1
1005142,M,26,1,B,1,1
1005143,M,25,4,C,3,1
1005144,F,55,0,C,4+,1
1005145,M,40,7,C,2,1
1005146,M,57,1,A,0,0
1005147,M,25,0,C,0,0
1005148,M,31,20,B,2,1
1005149,M,42,1,B,3,0
1005150,M,32,3,C,3,1
1005151,M,18,19,C,1,0
1005152,F,33,4,C,1,0
1005153,M,30,7,B,3,0
1005154,M,27,16,C,1,1
1005155,M,26,16,B,2,0
1005156,M,24,14,A,1,1
1005157,M,36,1,C,2,1
1005158,F,24,4,C,4+,0
1005159,M,41,7,C,3,0
1005160,F,22,4,C,2,0
1005161,M,35,4,C,0,0
1005162,M,32,17,A,1,1
1005163,M,46,6,B,1,1
1005164,F,45,17,A,0,0
1005165,M,44,6,C,1,1
1005166,M,51,6,B,1,1
1005167,M,18,15,C,3,0
1005168,M,42,7,C,1,1
1005169,F,52,4,C,0,0
1005170,M,20,4,B,2,0
1005171,M,75,17,C,1,1
1005172,F,38,11,B,1,0
1005173,M,15,10,C,3,0
1005174,M,49,1,C,4+,0
1005175,F,40,9,C,1,0
1005176,M,15,10,C,3,0
1005177,M,50,14,C,0,1
1005178,M,53,0,C,1,1
1005179,M,30,12,A,0,1
1005180,M,39,11,C,1,1
1005181,M,31,7,C,1,1
1005182,F,44,7,B,4+,1
1005183,F,23,20,C,1,0
1005184,M,19,20,B,4+,1
1005185,F,42,4,C,1,0
1005186,M,44,12,C,2,0
1005187,M,21,16,C,1,0
1005190,F,39,0,C,1,0
1005191,F,29,4,A,4+,0
1005192,M,26,7,C,3,1
1005193,M,42,12,B,2,1
1005194,M,28,7,C,3,1
1005195,M,42,7,B,0,1
1005196,M,68,7,C,4+,1
1005197,F,57,3,C,3,1
1005198,F,23,4,B,0,0
1005199,F,33,1,C,0,0
1005200,F,42,15,C,2,0
1005201,M,55,7,C,1,1
1005202,M,22,4,C,1,1
1005203,F,46,6,B,4+,1
1005204,M,51,13,C,4+,1
1005205,M,26,1,B,0,1
1005206,M,43,7,C,0,0
1005207,M,33,0,A,3,1
1005208,M,26,4,A,1,1
1005209,M,53,1,C,4+,0
1005210,F,43,17,A,3,0
1005212,M,23,2,B,4+,0
1005213,M,22,0,C,2,0
1005214,F,45,9,C,1,0
1005215,F,63,6,C,1,1
1005216,M,19,2,C,1,0
1005217,M,33,17,B,3,0
1005218,M,20,0,C,1,0
1005219,M,23,4,B,2,1
1005220,M,32,7,B,4+,0
1005221,F,68,1,C,1,0
1005222,M,27,12,B,1,0
1005223,M,59,10,C,1,1
1005224,M,42,1,A,1,1
1005225,M,19,4,C,4+,1
1005226,M,37,0,B,1,0
1005228,M,15,0,C,4+,0
1005229,M,32,0,C,0,0
1005230,M,26,12,B,4+,0
1005231,M,41,7,C,1,0
1005232,M,34,4,C,1,1
1005233,M,34,5,B,0,1
1005234,F,34,0,A,4+,1
1005235,M,35,4,C,1,0
1005236,M,32,14,C,1,1
1005237,M,32,7,B,4+,1
1005238,F,55,16,C,1,0
1005239,M,38,7,B,2,1
1005240,F,32,0,C,1,1
1005241,F,28,4,A,4+,0
1005242,M,33,1,C,3,1
1005243,M,15,10,C,4+,0
1005244,M,24,4,C,1,0
1005245,F,46,1,B,2,1
1005246,F,23,0,C,1,1
1005247,F,15,10,B,1,0
1005248,F,48,14,B,1,1
1005249,F,50,14,B,1,1
1005250,M,54,6,B,4+,1
1005251,F,29,17,A,1,1
1005252,M,35,20,B,0,0
1005253,F,59,13,C,1,0
1005254,M,25,4,C,1,1
1005255,M,15,10,A,3,0
1005256,M,34,16,B,4+,1
1005257,F,28,2,A,4+,0
1005258,M,39,4,C,1,0
1005259,M,27,6,B,1,1
1005260,M,36,7,A,1,1
1005261,M,36,12,A,3,0
1005262,F,34,14,C,2,0
1005263,M,36,7,B,1,0
1005264,M,19,4,B,4+,0
1005265,M,48,1,B,2,1
1005266,M,41,1,C,1,0
1005267,M,45,7,C,2,0
1005269,M,24,0,B,4+,0
1005270,M,32,12,C,3,1
1005271,F,30,0,A,1,0
1005272,M,27,7,A,4+,0
1005273,M,63,20,B,3,1
1005274,M,30,0,A,4+,0
1005275,M,26,17,A,4+,0
1005276,F,33,4,B,1,1
1005277,M,31,20,B,2,0
1005278,F,26,7,B,1,0
1005279,F,34,14,B,2,1
1005280,M,24,4,C,3,0
1005281,M,33,2,A,2,0
1005282,F,19,4,B,1,1
1005283,M,21,2,C,1,1
1005284,M,30,16,C,1,0
1005285,M,24,4,A,1,0
1005286,M,50,16,B,0,0
1005287,M,29,8,C,0,0
1005288,M,55,13,A,3,0
1005290,F,21,4,B,0,1
1005291,M,50,1,C,3,1
1005292,M,32,0,A,1,0
1005293,M,27,12,C,2,0
1005294,M,32,2,A,0,1
1005295,M,37,7,C,1,1
1005296,F,15,0,C,2,0
1005297,M,29,12,C,4+,0
1005298,M,43,17,B,1,0
1005299,M,31,2,B,3,1
1005300,M,26,20,A,0,0
1005301,M,27,17,C,1,1
1005302,F,15,10,A,1,0
1005303,F,58,6,C,3,1
